1,2
1,9
1,10
1,14
1,19
1,21
1,22
1,29
1,33
1,34
3,1
3,2
3,7
3,12
3,18
3,19
3,21
3,23
3,24
3,29
3,30
3,35
3,36
3,37
3,38
3,41
3,42
3,43
3,46
3,47
3,49
3,50
3,53
3,54
3,55
3,57
3,58
3,59
3,61
3,62
3,63
3,64
3,65
3,66
3,67
3,68
3,69
3,70
3,71
3,72
3,73
3,74
3,75
3,76
3,77
3,78
3,80
3,81
3,82
3,83
3,89
3,90
3,91
3,93
3,94
3,95
3,96
3,97
3,98
3,100
3,101
3,102
3,103
3,104
3,105
3,106
3,107
3,108
3,109
3,110
3,111
3,112
3,113
3,114
3,115
3,117
3,118
3,119
3,120
3,121
3,123
3,124
3,125
3,126
3,127
3,128
3,129
3,130
3,131
3,132
3,133
3,134
3,137
3,138
3,139
3,140
3,141
3,142
3,143
3,144
3,145
3,146
3,147
3,148
3,149
3,150
3,151
3,152
3,153
3,154
3,155
3,157
3,158
3,160
3,161
3,163
3,164
3,165
3,166
3,167
3,168
3,169
3,170
3,171
3,172
3,173
3,177
3,179
3,180
3,181
3,182
3,183
3,185
3,186
3,187
3,188
3,190
3,191
4,1
4,614
5,1
5,3
5,20
5,36
5,37
5,41
5,42
5,44
5,45
5,64
5,84
5,105
5,125
5,134
5,175
5,228
5,232
5,235
5,244
5,254
5,266
5,287
5,305
5,321
5,364
5,365
5,386
5,407
5,425
5,431
5,475
5,519
5,521
5,542
5,543
5,548
5,563
5,564
5,616
5,617
5,618
5,619
5,620
5,621
5,622
5,623
5,634
5,635
5,640
5,642
5,643
5,646
5,649
5,654
5,660
5,662
5,663
5,664
5,665
5,667
5,669
5,670
5,671
5,672
5,674
5,675
5,676
5,677
5,678
5,679
5,683
5,684
5,685
5,686
5,687
6,1
6,3
6,5
6,18
6,41
6,42
6,47
6,48
6,49
6,50
6,52
6,60
6,69
6,72
6,155
6,194
6,197
6,198
6,200
6,204
6,211
6,222
6,233
6,236
6,237
6,244
6,246
6,263
6,264
6,267
6,275
6,278
6,293
6,332
6,333
6,443
6,445
6,447
6,462
6,512
6,533
6,576
6,600
6,627
6,698
6,699
6,700
6,701
6,702
6,704
6,705
6,706
6,707
6,708
6,709
6,710
6,711
6,712
6,713
6,714
6,715
6,716
6,717
6,718
6,719
6,720
6,721
6,722
6,723
6,724
6,726
6,727
6,728
6,729
6,730
7,1
7,5
7,38
7,39
7,63
7,78
7,82
7,113
7,118
7,137
7,154
7,215
7,244
7,312
7,337
7,348
7,373
7,388
7,406
7,411
7,563
7,574
7,587
7,610
7,638
7,646
7,677
7,738
7,778
7,784
7,794
7,797
7,799
7,804
7,807
7,808
7,810
7,812
7,816
7,820
7,821
7,823
7,824
7,826
7,827
7,828
7,830
7,831
7,835
7,838
7,839
7,843
7,844
7,845
7,846
7,848
7,851
7,852
7,854
7,858
7,860
8,1
8,3
8,5
8,6
8,27
8,40
8,42
8,47
8,48
8,49
8,63
8,71
8,77
8,145
8,196
8,198
8,204
8,222
8,233
8,246
8,255
8,263
8,278
8,326
8,471
8,520
8,586
8,617
8,621
8,699
8,701
8,709
8,713
8,717
8,719
8,722
8,863
8,864
8,866
8,867
8,869
